name,ico,address,city,nace,source
"Roman Daněk - SOFTWARE, firma SUNRISE",15241556,"Smetanovo nábřeží 544/3, Vyškov-Předměstí, 68201 Vyškov",Prague,62,ares
Universal integration computers software v.o.s. /zkráceně UNICSOFT v.o.s./,15886808,"Újezd 400/37, Malá Strana, 11800 Praha 1",Prague,62,ares
"Data Consulting Software, spol. s.r.o.",15889271,"Havlovického 95/10, Hodkovičky, 14700 Praha 4",Prague,62,ares
Ing. Jiří Mareš,16057961,"Hartigova 2615/242, Žižkov, 13000 Praha 3",Prague,62,ares
Swiss Management software s.r.o.,17219086,"Žižkova 3135/155, Ústí nad Labem-centrum, 40001 Ústí nad Labem",Prague,62,ares
"Melkor Software, s.r.o.",17312914,"Hlaváčova 618/28, Obřany, 61400 Brno",Prague,62,ares
Sigma Software s.r.o.,17325722,"Evropská 2758/11, Dejvice, 16000 Praha 6",Prague,62,ares
Marq software s.r.o.,17374286,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
Anytime Software s.r.o.,17396182,"Jana Palacha 363, Zelené Předměstí, 53002 Pardubice",Prague,62,ares
"Ergonomy software, s.r.o.",17397081,"Masarykova 1013, Malenovice, 76302 Zlín",Prague,62,ares
HTF Software s.r.o.,17416167,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
Precise software s.r.o.,17450594,"Pernerova 691/42, Karlín, 18600 Praha 8",Prague,62,ares
Blackrock Software s.r.o.,17481830,"Lohniského 901/7, Hlubočepy, 15200 Praha 5",Prague,62,ares
ALON Software s.r.o.,17482496,"Nademlejnská 600/1, Hloubětín, 19800 Praha 9",Prague,62,ares
Black Point Software s.r.o.,17570387,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
Cooper Software s.r.o.,17572991,"Jiráskova 506/6, 35301 Mariánské Lázně",Prague,62,ares
Murmaider Software s.r.o.,17654190,"Jestřabice 38, 76805 Koryčany",Prague,62,ares
QNT Software s.r.o.,17710812,"Kurzova 2222/16, Stodůlky, 15500 Praha 5",Prague,62,ares
Nyxt Software House s.r.o.,17738652,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
Software training centre s.r.o.,17838525,"Holečkova 789/49, Smíchov, 15000 Praha 5",Prague,62,ares
Vendeavour Software Solutions s.r.o.,17855543,"Maříkova 1899/1, Řečkovice, 62100 Brno",Prague,62,ares
MANO Software s.r.o.,17866596,"Zbraslavská 12/11, Malá Chuchle, 15900 Praha 5",Prague,62,ares
ERP Software System s.r.o.,17910714,"Pitterova 2855/7, Žižkov, 13000 Praha 3",Prague,62,ares
Software studio s.r.o.,17943388,"Jaurisova 515/4, Michle, 14000 Praha 4",Prague,62,ares
Marius Software s.r.o.,17962218,"Na strži 1702/65, Nusle, 14000 Praha 4",Prague,62,ares
Eplix software s.r.o.,17963711,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
Injection Software Holding s.r.o.,17967546,"Ciolkovského 859/10, Ruzyně, 16100 Praha 6",Prague,62,ares
Open Source Software Institute z. ú.,18045570,"Varšavská 715/36, Vinohrady, 12000 Praha 2",Prague,62,ares
APS software spol. s r.o.,18627587,"Wenzigova 1308/21, Vinohrady, 12000 Praha 2",Prague,62,ares
"Czech Software First, spol. s r.o.",18825788,"K Západi 2033/54, Řečkovice, 62100 Brno",Prague,62,ares
Injection Software Corporation s.r.o.,19059060,"Ciolkovského 859/10, Ruzyně, 16100 Praha 6",Prague,62,ares
Software Engineering Czech s.r.o.,19087179,"Husova 1038, 33401 Přeštice",Prague,62,ares
Fluent Software s.r.o.,19114087,"Záhřebská 562/41, Vinohrady, 12000 Praha 2",Prague,62,ares
Saamo Software s.r.o.,19173211,"Štěpánská 617/26, Nové Město, 11000 Praha 1",Prague,62,ares
Nettex Software s.r.o.,19187165,"Muchova 242/2, Dejvice, 16000 Praha 6",Prague,62,ares
Tendio Software s.r.o.,19274301,"Kamenná 222/67, Štýřice, 63900 Brno",Prague,62,ares
"Connect Software, s.r.o.",19298820,"Masarykovo náměstí 56, 54701 Náchod",Prague,62,ares
tero.software s.r.o.,19360509,"Jičínská 226/17, Žižkov, 13000 Praha 3",Prague,62,ares
Software s.r.o.,19393644,"V hůrkách 2141/9, Stodůlky, 15800 Praha 5",Prague,62,ares
BAU Software s.r.o.,19414480,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
Wama Software Solutions s.r.o.,19439644,"Podvesná VIII 2073, 76001 Zlín",Prague,62,ares
"Deeply AI Software, s.r.o.",19490569,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
3ok Software s.r.o.,19678711,"Pražská 49, 26712 Loděnice",Prague,62,ares
Financial Software Solutions s.r.o.,19683715,"Francouzská 421/87, Zábrdovice, 60200 Brno",Prague,62,ares
CEMED software s.r.o.,19742835,"Plesníkova 5559, 76005 Zlín",Prague,62,ares
Pavel Ryba Software s.r.o.,19753993,"č.p. 380, 33016 Všeruby",Prague,62,ares
Milo Software s.r.o.,19778651,"V zářezu 902/4, Jinonice, 15800 Praha 5",Prague,62,ares
Epsilon Software s.r.o.,19780371,"Holečkova 789/49, Smíchov, 15000 Praha 5",Prague,62,ares
Quantum Software s.r.o.,19794185,"Vojtěšská 211/6, Nové Město, 11000 Praha 1",Prague,62,ares
Flowty Software s.r.o.,19848200,"Zahradní 952, Klatovy III, 33901 Klatovy",Prague,62,ares
Digital boards and Software Praha s.r.o.,19857667,"Pobřežní 249/46, Karlín, 18600 Praha 8",Prague,62,ares
Kluug Software s.r.o.,19873140,"č.p. 327, 51233 Studenec",Prague,62,ares
"KP Software, s.r.o.",19892969,"Slavojova 558/7, Nusle, 12800 Praha 2",Prague,62,ares
MH Software Log s.r.o.,19902981,"Bílkova 855/19, Staré Město, 11000 Praha 1",Prague,62,ares
Swist Software s.r.o.,19977042,"Štěpánská 617/26, Nové Město, 11000 Praha 1",Prague,62,ares
NP Software s.r.o.,21090076,"Říční 456/10, Malá Strana, 11800 Praha 1",Prague,62,ares
Mjays Software Solutions s.r.o.,21124396,"Čujkovova 1714/21, Zábřeh, 70030 Ostrava",Prague,62,ares
ENT Czech Software s.r.o.,21136939,"Kotlářská 910/33, Veveří, 60200 Brno",Prague,62,ares
MEVERIX SOFTWARE s.r.o.,21221669,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
DSMS Software s.r.o.,21322180,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
PME software s.r.o.,21341141,"Bukolská 776/9, Bohnice, 18100 Praha 8",Prague,62,ares
IACTA SOFTWARE s.r.o.,21342725,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
Pangolin Software s.r.o.,21361665,"Na příkopě 583/15, Staré Město, 11000 Praha 1",Prague,62,ares
"Aeriel Software, s.r.o.",21550395,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
tadado.software s.r.o.,21550883,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
Lean Software Development s.r.o.,21706581,"Střimelická 2496/16, Záběhlice, 14100 Praha 4",Prague,62,ares
Vulkanit software s.r.o.,21745684,"Přádova 2061/36, Libeň, 18200 Praha 8",Prague,62,ares
Kaiser Software s.r.o.,21882452,"Polní 525, 33209 Štěnovice",Prague,62,ares
Software Cookies s.r.o.,21943770,"Jaurisova 515/4, Michle, 14000 Praha 4",Prague,62,ares
Rimacom Software s.r.o.,21978611,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
Direct software s.r.o.,22017640,"Zámostní 1155/27, Slezská Ostrava, 71000 Ostrava",Prague,62,ares
Zetko Software s.r.o.,22030336,"V koutku 24/3, Klánovice, 19014 Praha 9",Prague,62,ares
Intech Software s.r.o.,22050906,"Na Čečeličce 425/4, Smíchov, 15000 Praha 5",Prague,62,ares
SIT & KHASO software s.r.o.,22055088,"Na spáleništi 507, Běchovice, 19011 Praha 9",Prague,62,ares
ALGOMERA SOFTWARE s.r.o.,22057773,"Školská 1736/12, Nové Město, 11000 Praha 1",Prague,62,ares
Simply Software s.r.o.,22068252,"Mařanova 310, Liberec XXIII-Doubí, 46312 Liberec",Prague,62,ares
"PA Software, s.r.o.",22172408,"Úzká 535, 33003 Chrást",Prague,62,ares
InFlow Software s.r.o.,22173111,"Uralská 689/7, Bubeneč, 16000 Praha 6",Prague,62,ares
SCS Software Ventures a.s.,22180281,"Tomíčkova 2427/2, Chodov, 14800 Praha 4",Prague,62,ares
ALISOFT SOFTWARE s.r.o.,22241281,"Školská 1736/12, Nové Město, 11000 Praha 1",Prague,62,ares
Apolerro software s.r.o.,22256458,"Na Vinici II. 414, 33501 Nepomuk",Prague,62,ares
"OpenSSL Software Services Czech, s.r.o.",22314229,"Kotlářská 989/51a, Veveří, 60200 Brno",Prague,62,ares
Hybek Software s.r.o.,22345574,"Švédská 1538/22, Smíchov, 15000 Praha 5",Prague,62,ares
Innovar Software s.r.o.,22391151,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
"Sonata SoftWare, s.r.o.",22408304,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
Fyzion Software s.r.o.,22458719,"U Stadionu 911, 27801 Kralupy nad Vltavou",Prague,62,ares
Examia Software s.r.o.,22548904,"Preslova 72/25, Smíchov, 15000 Praha 5",Prague,62,ares
Coudy AI Software s.r.o.,22554491,"č.p. 52, 79803 Krumsín",Prague,62,ares
GUGU Software s.r.o.,22640851,"Radiová 1431/2a, Hostivař, 10200 Praha 10",Prague,62,ares
"""Asociace pro on-line software a služby o.s.""",22887300,"Kubánské náměstí 1391/11, Vršovice, 10000 Praha 10",Prague,62,ares
AI SOFTWARE CZ s.r.o.,23027274,"Ježkova 1054/10, Žižkov, 13000 Praha 3",Prague,62,ares
Next Software s.r.o.,23214317,"Děčínská 552/1, Střížkov, 18000 Praha 8",Prague,62,ares
Software Street s.r.o.,23229799,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
Absolute Software  s.r.o.,23279443,"Zborovská 1200/6, Smíchov, 15000 Praha 5",Prague,62,ares
Manetica Software s.r.o.,23300931,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
IVA Software s.r.o.,23312611,"Revoluční 1082/8, Nové Město, 11000 Praha 1",Prague,62,ares
Web Software Service s.r.o.,23386665,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
Fixed software s.r.o.,23402873,"Křižíkova 680/10b, Karlín, 18600 Praha 8",Prague,62,ares
Software pro všechny s.r.o.,23420618,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
"BPV Software, s.r.o.",23453591,"Primátorská 296/38, Libeň, 18000 Praha 8",Prague,62,ares
TAMACO software s.r.o.,23669381,"Janáčkova 1024/18, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
Jedna Software s.r.o.,23710136,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
Nuvantica Software s.r.o.,23785225,"9. května 533/25a, 75117 Horní Moštěnice",Prague,62,ares
Kastom Software s.r.o.,23819006,"Ahepjukova 2804/17, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
UP Xtra Software Labs s.r.o.,23827998,"Zámecké nám. 24, Frýdek, 73801 Frýdek-Místek",Prague,62,ares
"Software Dynamics, s.r.o.",23829079,"U vlečky 411/1, Komárov, 61700 Brno",Prague,62,ares
Vimto Software s.r.o.,23842083,"Tupolevova 893/18, Letňany, 19900 Praha 9",Prague,62,ares
"TT Software servis, s.r.o.",23946369,"Rybářská 839/2, Stará Role, 36017 Karlovy Vary",Prague,62,ares
Re-byte Software s.r.o.,23977639,"Lomená 638, 73924 Krmelín",Prague,62,ares
Feennix software s.r.o.,23982489,"Tyršova 572, 53821 Slatiňany",Prague,62,ares
Operance Software s.r.o.,24026514,"Vinařická 173, 29441 Dobrovice",Prague,62,ares
Aisec software research and development s.r.o.,24060658,"Freyova 1/12, Vysočany, 19000 Praha 9",Prague,62,ares
Fyzion Software CZ&SK s.r.o.,24061981,"U Stadionu 911, 27801 Kralupy nad Vltavou",Prague,62,ares
Medical software solutions s.r.o.,24067130,"Chodská 2742/7, Královo Pole, 61200 Brno",Prague,62,ares
KOSTKA SOFTWARE s.r.o.,24087947,"č.p. 251, 25061 Zápy",Prague,62,ares
TAILOR-MADE SOFTWARE SUPPLIES LTD - odštěpný závod v České republice,24111759,"Uralská 689/7, Bubeneč, 16000 Praha 6",Prague,62,ares
"SPECIAL SOFTWARE COMPANY LLC, organizační složka",24121011,"Vinohradská 2029/124, Vinohrady, 13000 Praha 3",Prague,62,ares
"Clark Nova software, s.r.o.",24175765,"Naardenská 666/7, Liboc, 16200 Praha 6",Prague,62,ares
DERD AWESOME SOFTWARE s.r.o.,24212628,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
NAVIGATORIA software s.r.o. v likvidaci,24223727,"Jansova 651, Hostavice, 19800 Praha 9",Prague,62,ares
Active software solutions s.r.o.,24224626,"Přístavní 1108/34, Holešovice, 17000 Praha 7",Prague,62,ares
Cactoo Software s.r.o.,24231703,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
BarD Software s.r.o.,24232980,"Varšavská 715/36, Vinohrady, 12000 Praha 2",Prague,62,ares
"XTRA Software, s.r.o.",24251950,"Učňovská 385/15, Hrdlořezy, 19000 Praha 9",Prague,62,ares
NARIS Software s.r.o.,24297755,"Primátorská 296/38, Libeň, 18000 Praha 8",Prague,62,ares
AUTO Software s.r.o.,24310867,"č.p. 68, 50324 Kratonohy",Prague,62,ares
Capitol Software s.r.o.,24407208,"Vinařská 460/3, Pisárky, 60300 Brno",Prague,62,ares
RUBICO Software Labs s.r.o.,24445479,"Podnikatelská 552, Běchovice, 19011 Praha 9",Prague,62,ares
Integrated Software Systems s.r.o.,24461202,"Stárkova 1166/1, Nové Město, 11000 Praha 1",Prague,62,ares
Professional Software and Technology s.r.o.,24461245,"Milíčova 471/25, Žižkov, 13000 Praha 3",Prague,62,ares
Software Panter s.r.o.,24515205,"Milíčova 471/25, Žižkov, 13000 Praha 3",Prague,62,ares
ZONIX Software s.r.o.,24562734,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
BUSINESS SOFTWARE SOLUTION s.r.o. v likvidaci,24661490,"Rybná 682/14, Staré Město, 11000 Praha 1",Prague,62,ares
Awen Software s.r.o.,24680419,"Bojanovická 2718/17, Záběhlice, 14100 Praha 4",Prague,62,ares
ALTOS software s.r.o.,24687138,"5. května 1746/22, Nusle, 14000 Praha 4",Prague,62,ares
CMIS Software s.r.o.,24717002,"Petrská 1426/1, Nové Město, 11000 Praha 1",Prague,62,ares
Apro Software s.r.o.,24724360,"Pod Terebkou 1221/7, Nusle, 14000 Praha 4",Prague,62,ares
VYKA software s.r.o.,24791741,"Kubelíkova 1224/42, Žižkov, 13000 Praha 3",Prague,62,ares
"JDA Software Netherlands B.V., odštěpný závod",24801518,"Konviktská 291/24, Staré Město, 11000 Praha 1",Prague,62,ares
"BIOPORT Software Labs, s.r.o.",24828513,"Na Kampě 511/12, Malá Strana, 11800 Praha 1",Prague,62,ares
Nyxbull Synergy Software s.r.o.,24840777,"Bryksova 941/33, Černý Most, 19800 Praha 9",Prague,62,ares
Perforce Software s.r.o.,24850454,"Na strži 2102/61a, Krč, 14000 Praha 4",Prague,62,ares
"JRO Software Consulting, s.r.o.",25025775,"Teslova 1120/1, Skvrňany, 30100 Plzeň",Prague,62,ares
Zakázkový software spol. s r.o.,25041436,"Pražská 930/47, 46601 Jablonec nad Nisou",Prague,62,ares
"MERITUM SOFTWARE,s.r.o.",25071327,"Lucemburská 1301/37, Žižkov, 13000 Praha 3",Prague,62,ares
"Software Factory,spol. s r.o.",25078780,"Kodaňská 1441/46, Vršovice, 10100 Praha 10",Prague,62,ares
SOFTWARE SERVICE PRAGUE s.r.o. v likvidaci,25121901,"Praha 5, Slivenecká 64",Prague,62,ares
ORION software s.r.o. v likvidaci,25150103,"Pražského povstání 2305/5, 39003 Tábor",Prague,62,ares
DUAL Software s.r.o.,25182145,"Polní 923, 37341 Hluboká nad Vltavou",Prague,62,ares
AZ software s.r.o.,25205668,"Hřímalého 2730/11, Jižní Předměstí, 30100 Plzeň",Prague,62,ares
"WIN-STROM SOFTWARE, s.r.o.",25212885,"Klatovská 471/328, Litice, 32100 Plzeň",Prague,62,ares
GK Software Czech Republic s.r.o.,25216287,"Radčická 60/40, Jižní Předměstí, 30100 Plzeň",Prague,62,ares
Olymp Software s.r.o.,25234862,"Hvožďanská 2237/7, Chodov, 14800 Praha 4",Prague,62,ares
Český software s.r.o.,25239791,"Bělohorská 476/7, Severní Předměstí, 30100 Plzeň",Prague,62,ares
"BAARSPUL SOFTWARE ENGINEERING INTERNATIONAL, s.r.o.",25276981,"Javorník 42, 54372 Rudník",Prague,62,ares
PORS software a.s.,25280741,"Na Valech 176, Chrudim II, 53701 Chrudim",Prague,62,ares
"Mirage software, s.r.o. v likvidaci",25288237,"17. listopadu 203, Zelené Předměstí, 53002 Pardubice",Prague,62,ares
"SDE Software Solutions, s.r.o.",25309978,"Kounicova 2929/5, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
"USU Software, s.r.o.",25322737,"Trnitá 543/16, Trnitá, 60200 Brno",Prague,62,ares
"MIA SOFTWARE s.r.o. ""v likvidaci""",25370286,"Sadová 2217/2, Pod Bezručovým vrchem, 79401 Krnov",Prague,62,ares
FS SOFTWARE s.r.o.,25375610,"tř. Kosmonautů 1288/1, Hodolany, 77900 Olomouc",Prague,62,ares
GALENIS SOFTWARE s.r.o.,25381563,"U Fortny 50/1, Město, 74601 Opava",Prague,62,ares
"Express Software s.r.o. ""v likvidaci""",25397222,"U sportovní haly 38/2, Lazce, 77900 Olomouc",Prague,62,ares
ST Software s.r.o.,25406116,"Máchova 389/50, Liberec VII-Horní Růžodol, 46007 Liberec",Prague,62,ares
"SKA software, v.o.s.",25431510,"Husova 172, 43533 Louka u Litvínova",Prague,62,ares
Target software s.r.o.,25443054,"č.p. 80, 66423 Čebín",Prague,62,ares
Software Solutions s.r.o.,25509560,"Příkop 838/6, Zábrdovice, 60200 Brno",Prague,62,ares
KMS software s.r.o.,25546431,"Brněnská 604/22, 58601 Jihlava",Prague,62,ares
BARA Software s.r.o.,25558749,"Leoše Janáčka 180, 68601 Uherské Hradiště",Prague,62,ares
KASTNER software s.r.o.,25591169,"Třebízského 508, 79841 Kostelec na Hané",Prague,62,ares
"KAKTUS Software, spol. s r.o.",25604198,"Semilská 181, Kbely, 19700 Praha 9",Prague,62,ares
Opal software management s.r.o.,25642979,"Hradešínská 2547/60a, Vinohrady, 10100 Praha 10",Prague,62,ares
"Siemens Industry Software, s.r.o.",25651897,"Mezi vodami 2035/31, Modřany, 14300 Praha 4",Prague,62,ares
"Inventive Software, s.r.o.",25660586,"U třetí baterie 1954/7, Břevnov, 16200 Praha 6",Prague,62,ares
"Computence software, s.r.o.",25678299,"Jungmannova 736/14, Nové Město, 11000 Praha 1",Prague,62,ares
Celní software s.r.o.,25706144,"Ladova 2042/7, Nové Město, 12800 Praha 2",Prague,62,ares
Marktime Software s.r.o.,25722034,"Slezská 2232/144, Vinohrady, 13000 Praha 3",Prague,62,ares
"TopoL Software, s.r.o.",25734270,"Dismanova 2624/4, Stodůlky, 15800 Praha 5",Prague,62,ares
"ELMER software, s.r.o.",25746987,"Praha 5 - Sobín, Pavlická 123/4, PSČ 155 21",Prague,62,ares
Vision software s.r.o.,25829874,"Střední novosadská 16/32, Nové Sady, 77900 Olomouc",Prague,62,ares
"Premium Software, s.r.o.",25838067,"Olšová 354/5, Chomoutov, 78335 Olomouc",Prague,62,ares
"Gemtree Software, s.r.o.",25838334,"Bratří Sousedíků 1080, 76001 Zlín",Prague,62,ares
CTI CENTER SOFTWARE s.r.o.,25846523,"Počernická 272/96, Malešice, 10800 Praha 10",Prague,62,ares
"DATALOCK SOFTWARE s.r.o. ""v likvidaci""",25850971,"Sadová 199/46, Předměstí, 74601 Opava",Prague,62,ares
HI Software automotive s.r.o.,25856286,"Ladova 389/10, Hejčín, 77900 Olomouc",Prague,62,ares
REMM - software s.r.o.,25869019,"28. října 1397/121a, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
"Vibration Software, spol. s r.o.",25873105,"Hlubinská 1379/32, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
ATTIS software s.r.o.,25894978,"Hanušova 100/10, Lazce, 77900 Olomouc",Prague,62,ares
ATLAS software a.s.,25898795,"Výstavní 292/13, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
MiCoS SOFTWARE s.r.o.,25900749,"Daliborova 426/25, Mariánské Hory, 70900 Ostrava",Prague,62,ares
"DELTA software, s.r.o.",25932764,"Ke Kamenci 151, Bílé Předměstí, 53003 Pardubice",Prague,62,ares
"TriloByte Statistical Software, s.r.o.",25953877,"K Jarošku 300, 53352 Staré Hradiště",Prague,62,ares
"Tibo Software, s.r.o.",25998587,"Masarykovo náměstí 1544, Zelené Předměstí, 53002 Pardubice",Prague,62,ares
Theimer Software s.r.o.,26019906,"Slezská 2232/144, Vinohrady, 13000 Praha 3",Prague,62,ares
"DCW Software Czech Republic, s.r.o.",26117886,"Praha 1, Platnéřská 2, PSČ 11000",Prague,62,ares
"INICIA SOFTWARE, s.r.o.",26126761,"Vostrovská 1268/13, Dejvice, 16000 Praha 6",Prague,62,ares
"CRM software,  spol. s r.o.",26144182,"Chřibská 519/57, Ďáblice, 18200 Praha 8",Prague,62,ares
"CS Software, s.r.o.",26151626,"Předvoje 449/32, Veleslavín, 16200 Praha 6",Prague,62,ares
"Macron Software, spol. s r.o.",26156831,"Siemensova 2717/4, Stodůlky, 15500 Praha 5",Prague,62,ares
"Agil Software, s.r.o.",26167115,"Naskové 1230/1a, Košíře, 15000 Praha 5",Prague,62,ares
"IC Software, s.r.o.",26186144,"Heranova 1547/7, Stodůlky, 15500 Praha 5",Prague,62,ares
ORIFLAME SOFTWARE s.r.o.,26191725,"Ladova 389/10, Hejčín, 77900 Olomouc",Prague,62,ares
INFIMA Software s.r.o.,26206871,"Lohniského 901/7, Hlubočepy, 15200 Praha 5",Prague,62,ares
Mikš Software s.r.o.,26219611,"Kounicova 680/6, Veveří, 60200 Brno",Prague,62,ares
"STI Software Technology Institut, a.s.",26279886,"náměstí Republiky 366/1, Husovice, 61400 Brno",Prague,62,ares
ŠPINAR - software s.r.o.,26294401,"Lipová 732/11, Staré Brno, 60200 Brno",Prague,62,ares
"DBI Software, s.r.o.",26299003,"náměstí Republiky 786/21, Husovice, 61400 Brno",Prague,62,ares
LMT Software s. r. o.,26320495,"Šlovice 141, 32100 Dobřany",Prague,62,ares
FOFRS software s.r.o.,26323320,"Dubová 440/3, Bohatice, 36004 Karlovy Vary",Prague,62,ares
"BLAST software, s.r.o.",26383250,"K Jezu 279, Sedlec, 33202 Starý Plzenec",Prague,62,ares
Diadema Software s.r.o.,26400758,"Morseova 1126/5, Skvrňany, 30100 Plzeň",Prague,62,ares
Easy Software s.r.o.,26426269,"Jugoslávských partyzánů 736/34, Bubeneč, 16000 Praha 6",Prague,62,ares
